image_id,labels,transcriptions
1439,1,பேருந்து ஓட்டுநர் பணியிலிருந்து நீக்கப்பட்ட கோவை ஷர்மிளா தற்போது போர் விமான ஓட்டுனராக சேர்ந்துள்ளார் Blazzy Rajesh
1403,1,MathsTeacher டேய் எல்லாரும் ஏதாவது sum போட்டு பாருங்க *Naughty Student Threesum போட்டு பாக்லாமா Miss
780,0,Praba De Villiers @Prabaofficiat98 Veeran. Naalaiyum leave eduka thayaar aanan! IIUIIR FISTU
1416,1,யாராச்சும் பார்த்துட்டாங்கனா பிரச்சனை ஆயிரும் சேலையலாம் அவுக்கமாட்டேன் bestie seihai_ +hodarum அப்படிய.மொ* யை கசக்கிக்கோபின்னாலே அப்படியே சூத்த**ச்சிக்கோ.
1049,1,மைன்ட் வாய்ஸ் : எதுக்கு வ அழுக்கு தண்ணிய டைனிங் டேபுள் மேல வச்சிருக்கா ..ம்ம் புரியல்லயே) ம னவி : என்னங்க ரசம் சாப்பிட்டிங்களா ? நல்லா இருக்கா ?
729,0,கிறிஸ்துமஸ்கு கேக் கூறி ஏமாற்றி வந்ததால் ஆத்திரம் அடைந்த நண்பன் குத்தி BREAKING EWS கொலை ! MASALA POORI MEMES u ுடு Christian friend TIIWIIIII Daz # T; ஈ Cake thariya illa podava தரேன் தரேன் என்று
578,0,"I0 ""Nan refer panren wait pannu nu solluvanga nambadhaa dharshan _ LEVEL MEMES = = VER^ LEVEL"
1271,1,PMt larha memes Love Marriage சினிமாவ காதலிக்காதிங்கடா பொண்டாட்டியா வரவ நம்மக்கு நல்லா சமைச்சி போடுவானு கற்பனைய அதிகமாக வளர்த்து நம்பிடாதிங்கடா . .a0058 Arrange Marriage வீட்ல பாத்து வைக்ர பொண்ணுங்க கூட ஓரு நேரம் ல்லன்னா ஒரு நேரம் மனுசனா மதிச்சி சமைச்சி போடுராளுங்க.காதலிச்சி கல்யாணம் பன்னா எல்லா நேரமும் நம்மளையே கழைக்&o விட்ருவாளுங்கடா  . பாத்து நம்மள
793,0,Sridhar Kuruvilla Just now IAUHHI PISTII *Clothes neraya iruku. aana Outfits kammiya irukae rendu onnu thana !?! illa rendu vera vera @sridharKuruvilla
70,0,Muthu Kutti 19h *when someone asks about my fav person* Nallatha pesuva. suma solla kudathu Enna late ah reply varum avlo tha #muthumc
1366,1,PORIKKI AIIH OHIBIVIIII IOIJIII EI MUIJILI OOIHURIIIU IHINISONIIEIHUKKUIPPO EIVIIILI ROPPUNIHNM IOBI TIIOIOII  II IETTIE ZHTBISOLIUIIIIPHIIUIIUIIROIUIIII IALII PULLIPPIIRUITHILUMTEISII THIIIRUIIUNULUGDRII
646,0,know i am ugly but still used to adjust my hair and see myself in three different angle when i saw a mirror mt vishal_sammy_
1153,1,All i want is Keel veetu aunty like her House owner like her Instagram Qun gaajukuLoru alavillayaadaa Pakkathu veetu ponnu like her Maadi veetu akka like her
1198,1,STUA IETS +1- உலகத்துலயே mackup போட்டுக்கிட்டு உயிருக்கு போராடுறது நீ மட்டும்தான் டி
1401,1,WhenChambitouches akka pussy AAKka AKkaePesitutukumbothukeela yenda kai vaikrasshhaaaroom Kulla vaa Kalatitu Katren thechi vidu
271,0,Mc Muriel Just now periya aasai lam illa sithappa Love song kekkurappo atha relate pannika oru doli iruntha pothum #mc_muriel Iட JனLLLL LLL - CooglePly
898,0,Some Hidden Charactersare Splin Kollywood& Lovedit !! 1 enanansoldrathu Soppana Sundari Kandamanur Jameen ENAITANSOLDRATHUU Thanga Puspam Vtv&96 Trish Husband NS VeerabaguAkka Gopalu
1291,1,dei aunty veetla konjam thanni edukanum variya aunty with innocent ungamma kita na pesikiren onum sollamatanga vaa aunty unaku rendu pazhamum paalum tharen boy
1115,1,crush online dai Enga da irukka?? 20.54 un idhayathula thaan ?0:54 serida mathavangaloda sandai podama silenta iru 20'5- 4 எதேய்ய்ய் Today
796,0,When all your colleagues are going for a break You are working on a critical task Neenga ponga naa vare #muthumc VIDEO v0r v@ VIDEO
59,0,Malena movie link vennum da 9:23 am 9:23 am 0 Malena movie link vennum da Maja than 9:33 am already download pannitan but 9:50 am Language issues Italian Ia iruku 9:50 am ishal_ sammy_ English Ia send pannu 9:50 am Vasama mukiyam 10:09 am Ennaku adha mukiyam 10:13 am Na bit scene vandha pakka matten kanna mudipen 10:13 am Na bit scene vandha pakka matten kanna mudipen Nee nallavan than nallavan than 10:20 am  V
1478,1,மங்கையின் கழுத்தை பார்த்தால் மணமாகவில்லையே 80 Fo~M மட BALAMIM3 நான் க்ரிஸ்டியன் டI மூதேவி என் பொண்ணு மூனாவது படிக்குது .
760,0,Tshirt 499 /- only @colorbytharam Hoodie 750 /- ~19 Ella collection uh tharama irundha enaya panrathu DI 0 NIA READY
616,0,Me opening my office laptop after long vacation leave vishal_ sammy_ vene
357,0,"After a fight between mom and dad They  - idhu ellathukum kaaranam needhan 8 ylo me till 9 pm mட wondered What did 1 do Wrong?"" LEVEL MEMES = = VER^ LEVEL"
1179,1,video call in 198Os.- P மீமாண்டி video call in 2k.
1342,1,gaajipuducha Munda &ndi ipdi pakura theuudiga Un Sumniiolo perusa Sodi sappurathuunu pakuran da Sappuna sappiteg urupan da Naiga vittuedukapeப matian daaripujasthi ah Iruhkudaema nalla oolu da iruhe
1027,1,RelativeAunty 5 Ethana masam di Qarun memes poge Chubbygi N paithyakari paithyakari adhuen thoppa di
491,0,Muthu Kutti m 8 Evalo dress vena office ku potu po aana atha anaikae thovachuru Apro thovachukalam nu ninakatha Patturuken sollure #muthumc 76040%00850~0 MUTHU MC
892,0,Me Enaku onnum venam ma. pasikala Suddenly Appa bought Fried rice U Leo Memes Amma Me Ceg P
254,0,Dharshan Just now Life was in stuck need to be productive ~Few minutes later opens private tab in browser #dharshanmc DUOPII Adar mmaleeo
1231,1,"JUNIKUW +DT -4"" 80'$&90'$ girls After buying colour saanthu pottu பuwriluad பர the GETIT ON dailghunt App Store Google Play"
419,0,Na first time poi patha match than thokanuma vishal_sammy_ mt
870,0,Mobile என்னாதான் என்னோட Owner மழைல நனைஞ்சாலும் . என்னைய் நனையாமா பாத்துகிரார்ல சார் அந்த நல்ல மனசு தான் சார் கடவள .
1371,1,*BESTII MII TAMIL HOI WEIS HIY DINIIUIII ADIPIVI GOIBIIE STUDI NU SOUITO IPPO I AIDIGHU UIDURII AIDIGHU VIDA SOLLURA SUI VEHIIA EU IINE COUDMINE YEPPHISEIIMI IRUDH NAIII PERUSA Dn UNNIKU SUGIMI PINWI VIIURI
273,0,She He must be thinking about other girls Actually Me Adipurush Total budget 7oOcr Adipurush oda runtime 2.59 Min. Kanaku pota one min of movie cost 3
1343,1,HAT Gleu: AVAN Po***LA PAev NA HAN FesT sAPPI EDUPAN AUNI: HaY PODI PASANGALUKU PONNA VIDA AUNI QAN ROATBA PUDIKUh DI NA 7AN FIes7T SAPPI EDUPAN
615,0,Dharshan Just now இளநீர் எவ்ளோ??? ~ 7Ors Ila vena nan thanni kudichikiren dharshan LEVEL MEME$ = = VE*^ LEVFL
346,0,When Dad and Mom come to know that / ate non veg outside during Puratasi dharshan _ LEVEL MEMES  = = VER^ LFVEL
1102,1,10 வருசத்துக்கு முன்னாடி நீதான் என் புருஷன்னு சொன்னவ
1292,1,dei Isu etho vilatuku pesura nu paatha;nejamave kulichitu ammanama vanthu nikura en munna Anni enna da ithu pipe ah paathi ah odachu neetuna maari neetikitu nikura unga anna ku elam ipdi ilaye
1494,1,"கல்யாணம் ஆன புதுசுல பப ப wife இரவு டிபன் வீட்டுக்கு ரெடியா வரும்போது Husband சில வருசத்துக்கு அப்பால IWP memes ""pu- locc0oo com/oioe wolct ரவு டிபன் வீட்டுக்கு ுக்கா வரும்போதும் இல்லையா"
743,0,Me: Nalla paiyanalam pathu love panna matiya? Intha k Yuki pon port :i pasangala tha pudikuma? frd: Avanum nallavan than
716,0,Ennadhaan Dubai Qatarnu Veli Naatla Pernaal Kondadunalum Kilekogi Dosango Namma Sondha Oorla Kondadra Feel Irukkadhu Doss na!
1047,1,Naa kooda part 1 Ia Ganga chandramukhi yaala thaan Loosu aana nu nenachen Ginge5gப Aprm thaan therinjidhu chandramukhi ye loosu thaan nu
637,0,"Sanjay Krishna 2hours ngo ""Ayyo Kadavule intha Periodsaa ponnungalukku tharama enaku thanthuru"
803,0,Iட UllraBANGAM Oore Rugged Vs Chocolate mu Poitu Iruku Nee Yaarupa *Me It Naa Innocent sir Boy Boy Boy
735,0,. P5155 30 WADE |13 AUSTRALIA BEAT PAKISTAN AND WENT TO FINALS IKIWIS *AUSSIES ENAMAMA SOWKIVAMA CUAINS
1729,0,முக்கியச்செய்தி மண்டும் ருதரதாண்டலம் பாவில் பீண்டும் ருத்ரதாண்டவம் ஆடத் தொடங்கிய கொரோளா தாய் வீட்டுக்கு போனால் அப்படி தான் உரிமையா இருப்பாங்க. அதையெல்லாம் குளறை சொல்லிக்கிட்டு . போம்மா. கம்முன்ணு
159,0,Muthu Kutti 11m When someone calls me while am sleeping Naa free ah irukura apo la enga da poningha #muthumc 0  (
744,0,defeated defending champions IAURRH PIJTU dpak 97 /- ECB nengalum ena marii dhn polae yepidi mt Nambala dhn easy ah upset akiranga
956,0,Sallon anna~தம்பி நீசொன்ன மாதிரியே வெட்டிட்டன் பா Aftr meஎன்னான பண்ண நானு ம9யம mc ுப்பா
828,0,Rajasthan Polimcr NEWS ஐயா  கல்பாணத்த நிறுத்துங்க  படிக்க ஆசப்படுறேன் ஐயா. சைல்ட் கமிஷனை அணுகிய 19 வயது இளைஞர்! Comeuy எங்களுக்கும் நிறைய ஆசைகள் இருக்கு மா ~boys
1270,0,2kkkids உன் கன்னக்குழிஅழகிலதான் என் கற்பனைபயைநான புதைப்பேன் 9oskids மா சோத்துல குழிபண்ணிக்கிறேன் ல்லாட்டி ரசம்வழிஞ்சு ஓடிரும் C-uiD-oa Download Dailyhunt on Play Store
328,0,Me to myself let me sleep early today at 12.30am mind LEVEL 0 WTH broo Okay My LEVEL MEHE$ =
1624,0,கிச்சன்லே போய் பாத்திரத்தை கழுவுங்கன்னு ள்ள வச்சா. கைய வெச்சிக்கிட்டு சும்மா ல்லாம உப்பு . மிளகாய்த்தாள்
1114,0,குடந்தை பெண்கள் ஆடி 17ம் தேதி school Girl clg girl new married Morden Girl ஆடி 18ம் தேதி
680,0,Muthu Kutti Im The is not complete without this dialogue from our mom Poi kuli da.. #muthumc SSREERAGAN MUTHUNG day
1023,1,Girls in Fb Id Voter Id
195,0,Review nalla irundha movie book panni theatre ku poven dharshan _ Apdi review nalla illana telegram Ia download pannitu poitae irupan indha gang leader LE VEL MEMES = = VER^ LEVEL
311,0,Dharshan Just now Ennada 1Oth celebration pannitu irukeenga ~Idhu summa sample uh dhan 1oOth ku banner vekkalam nu irukom #csk #ip|2023 #dharshanmc day day
1025,1,கணவன்மார்கள் மனைவிமார்கள் வாயில வைக்க முடியாத விளங்காத சரக்கெல்லாம் குடிக்க முடியுது 0( பொண்டாட்டி போடுற le மட்டும் குடிக்க கசக்குதோ ??
528,0,Rajesh Jee Just now Vijay ku epdi ivlo follwers vanthuchu Avaru IK follower vara 1OOrs pay panirukaru GOUDIMINES TU [LUL
250,0,Un Birthday ku surprise panra maari therinja mooditu adha anubavikkanum summa noi noi ntu ketu uyira vaangi avanga mood ah spoil pana kudadhu LEVEL MEME$  = = VE;^ LEVEL
1014,1,கல்யாணத்துக்கு உன் எக்ஸ் எல்லாம் invite பண்ணுவையிரு எரிஞ்சு சாகட்டும் சொன்னா. நீயும் கூப்பிடுன்னு நா சொன்னேன் அப்பறம் என்னாச்சு  ) ப்போ நானும் அவ எக்ஸ்uh நம்ம
1312,1,thambi kaasuku aasa room vara vanthutan da thambi enaku ithelam pazhakkam illa da first time item aunty aCபCS na kelamburen thambi pls da thambi pattu
720,0,ANDRA FAMILY TREATS FUTURE SON IN LAW WIIH 365 DIFFERENT TYPES OF FOOD AN ANDHRA FAMILY FROM NARSAPURAMIN WEST GODAVARI DISTRICT TREATED THEIR FUTURE SON- IN LAW WITH 365 DIFFERENTTYPES OFFOOD ON SUNDAY ON THE OCCASION OFTHEMAKAR SANKRANTI FESTIVAL. dad me IIIHR PIJTப veriwra pa. naaandra ponnakalyanam Pandratha mudivu panitan !!
948,0,TV celebs in voutube Bathroom tour Fridge tour அlmபies Hospital ahraisit ayiruken pooja room tour
1137,1,ந்தமாதிரி ஒரு மச்சினிச்சி கிடைப்பது வரம்
1128,1,Nurse : Phantah Kalatu Me : Ellarum irukanga paravalaya Doctor : ^
303,0,Dei unta onnu solren yartiyum soladha He vishal sammy
791,0,Sridhar Kuruvilla IIIHIR PISTI Just now who made my Siblings Parents Friends to drive the Vehicle and me sitting just behind them na oru Somberi Athuku itha sample @sridharKuruvilla C:UIPAL TALNIES *me
1155,1,go0GL[ SUYAGO^0 NETRU NAAN PARTHADHUM UNNAI THANA SOL
1161,0,என்னோட Future Wife இந்த எவன் கூட Lovers Celebrate பண்ண தபாகுதேன்தெரியல mt _1 ._595 Day
1676,0,அனைத்து மகளிரும் 400 சாதாரண கட்டண நகரப் பேருந்துகளில் மே 8 முதல் கட்டணமில்லாமல் பயணிக்கலாம் முதல்வர் மு. ஸ்டாலின் பெண்கள் USGA நன்றி முதல்வரே இன்னும் சிறப்பாக செயல்பட வாழ்த்துக்கள்
1658,0,உ ள்ளூர் அரசு பஸ்களில் 8F^MFM5S பெண்களுக்கு இலவச பயணம் BEN MEMES ணகள னி கெட்அப் சேஞ்ச் பண்ணிட்டு ட்ராவல் பண்ணிட வேண்டியது தான்
202,0,Maa shoulder laam romba valikkudhu konjam midhikiriya Mom innum night full ah phone ah non..... mt Illa vendamo LEVEL MEME5
1579,0,அவன் ஒரு குடிகாரன்னு தெரிஞ்சும் அவனையே லவ் பண்ணீங்க ? ஒன்னா சேர்ந்து குடிக்கத்தான் ONIOB ஏன் Infosys
144,0,Idhulam achive panna status podalam nu save panni vechiruka videos DMINES dharshan _ We won MaHTaI LEVEL MEMES = = VER^ LEVEL
97,0,Dharshan Just now Enna innaiku net eh aagala #dharshanmc gaali Laip~~
1246,0,சீரியசா சொன்னா ஜோக்காவும்;ஜோக்க சொன்னா சீரியசாவும் எடுக்குறாங்க DownIoad on the CETIT ON dailyhunt App Store Google நாம் Play
1362,1,"With Bestie Dei Ronjm medhuvo kuthuda ipdi Kootu thanama pandra 1 0 GAAJIP O $10 Ahhhopdithon kuthudonolloforceah adi. uffff veliya vondhhrucho eduthuullovidu Ennada holemofhi sorugifo ahhh ouchhhhh ahhhhmmmmm 1+-""1"
151,0,After a lot of struggle you made your mom to watch a movie (10 mins later) She iru mazha vara maari irukku thuni eduthutu vandhurren mட LEVEL MEME$ = = VER^ LEVFL
802,0,Today enaku da maranten Night 12 maniku wish pana marantaya ? Illa da un vae marantan Me** IIURIH PIST SK mc bday Sorry bday
1225,0,அடுத்தவரின் வசதிக்கு மரியாதை கொடுக்காதீர்கள் வயதுக்கு மதிப்பளியுங்கள் C0 ஏன் என்றால் வசதி எல்லோருக்கும் வருவதில்லை ஆனால் முதுமை எல்லோருக்கும் வரும் நற்காலை வணக்கம் !
1335,1,Mei Bnga idha paathutu solu papom3? = = Rashidha kaatiyemaakiunga sir
1732,0,Slarech @/ .60 முகம் ஞாயிறு ன்கண்கள் திங்கள்  உதடு செவ்வாய் உன கன்னம் புதன் 06I முக்கு வியாழன் உன் பற்கள் வெள்ளி மொத்தத்தில் நீ ஒரு சனி
685,0,mட dharshan Ohh Apo final year na jolly iruka mudiyadha? LEVFL JMEME$  = = LEVFL
914,0,Verum 1oOrs mattum invest panna podhum Per day 5oOrs to Tooors varaikum sambathikalam What sApp Group link in bio iruku!! whatsapp: 8428766608
17,0,"Sanjay Krishna Just now Loki nA via twitter on oct 18 night ""Sandhanam uyirodu ullaar"" 13 F=B 2023 NEWS 18 தமிழ்நாடு பிரபாகரன் நலமுடன் உள்ளார்: பழ நெடுமாறன் விடுதலை தலைவர் பிரபாகரன் 8 நலமுடன் உள்ளார்; - பிரபாகரன் குடும்பத்தினருடன் தொடர்பு இருக்கிறது;் அவரின் அனுமதியுடன் இதனை வெளிப்படுத்தி உள்ளேன் லகத் தமிழர் பேரமைப்பு தலைவர் பழஃநெடுமாறன் தஞ்சையில் 17*01 50 .0~ 28 TCCL 57 30 G19! 75 71 INAY 1562 2977 P 782 ollsh 2977 /W@ 48 7=^)00 ^401I புலிகள் பேட்டி"
223,0,Sanjay Krishna 1hour ago Aaga moththam unaku oru pochchukkum meaning crct ah theriyathu nu enaku theriyum leyy LEVE[ WEME$ _ = VER^ L[VEL
117,0,Ava unna oru aala kuda madhikkala nu therinjum ava kitaye poriye E1 ` LEVEL WEME$  LEV =
574,0,Muthu Kutti Am siri. Naanae kadupula iruke intha nilamai la enna sirika solluria Ayo naa unna solala ma phone ah koopte #muthumc MUTHU MG *iphone user Hey MUWE5 164 8 L[VuL
452,0,CSK hey indha adina CSK bowler vachi RCB ah epd defend panna poranga mt
460,0,Ipl camera man to Cheer girls HLIS PRAM ^90/0 MS CREATION
1092,1,LOVE MARRIAGE babe pls have sax with me Im no da not in the mood. horny . ARRANGED MARRIAGE padukreya ila Unga Amma OK.. veetuku poreya ??
1184,1,~மனைவி என்னங்க ன்னக்கி நீங்க ரொம்ப அழகா ருக்கிங்க. *கணவன் எனனா புள்ளவீடு பெருக்கனுமா
998,0,குத்திவிட்டு கணகளை துடைப்பவனுக்கு சொந்தக்காரன் பெயர் உண்டு Veweo by3 பெரியப்பா Oust nou அத்தை Oust now சித்தப்பா minute ago முதுகில் என்ற
1523,1,8 I^ புரபசி தலைவி அமலா ஷாஜி-ன் கலுவலலூவு ஞடுவலுலூலு பீலஸ் வெற்றி பற  வாழ்த்துதிறோம0 httpsllwwwinstagram com reellCuuSPZsANU3 ப்படிக்கு I?igshid= அண்ணியின் YmMOMjE2YWMzOA== விழுதுகள்
376,0,muthu mc @muthu kutti Aie. kadapara 2 point pothuma. Amuthumc 11:12 PM May 9
692,0,ANTHAN WASP UUNJUI vishal_sammy_ P 041 Paravalaperusasolraalavu illanalum romba naalappoormnalla marvel padam
1412,1,Pakkathu v2 akka : Na guniyurapo ellarum en munnadi ninna neeyennada en pinnadi nikra? Ihat kutti payan : decency maintain panren ka. She GILMATAMILMEMES PhotoGrid Decenqy maintain panra moonja paru. en sootha sight adikriya da dei poi
477,0,Muthu Kutti Just now Kadaisi over joke kaatitu varathuku naa enna RCB ya #muthumc poi
459,0,After came back to home from the trip That one friend: dharshan Ayya photos ellam epoya anupuveenga??? LEVEL MEME$ = = VER^ L[VEL
1479,1,நக்கீரப் பாலத்தல் ஒதுங்கிய காதல் ஜோடி. பாய்ந்து வந்த பாய் பெஸ்டிகள்! வசமாக சிக்கிய இளம்பெண் . இந்த மாதிரி நாயெல்லாம் இப்போ 70% பேர் இப்டி தான் இருக்காளுங்க இவளுங்கள சொல்லி தப்பு பெத்து ஊர் மேய விட்ருக்கான் பாரு அவ அம்மா அப்பா அதுங்கள சொல்லனும்! போக்கிரி தினா நாட்ல
757,0,** Dood mt Sunday work panna.. compensation ku monday leave nu soninga.. IUIRH PISTL Manager** mt Athuu fake uhh
580,0,MUTHU MC @muthu Kutti *Me after seeing people going To office on Saturday* HUTHUFC
1571,0,நா அங்குட்டு தூரமா போய் நிக்கிறேன் நீங்க குட்நைட் மோகன் மாதிரி பையன்லாம் எங்கே இருக்காங்களோனு கேளுங்க. நாதிரும்பி பார்ப்பேன்
1774,0,dailghunt GooglePlay ன் னும் வாழ்ந்து கொண்டுதான் ருக்கிறது எம் பாரம்பரியத்தின் மிச்சம் slaSEFG என் கிராமத்து பெண்களிடம் UioscopeoTTclol Dioscopcorficid 05-000
67,0,Dharshan Just now Dei epdi da ungaluku padutha udanae thookam varudhu #dharshanmc JulIL 9ட- Pov
581,0,Phone adicha edukuradhu ila 1 dharshan mt MA J Cao Coogle Play Idhula best friend post la tag panradhu LE VE[ WEMES = = VER ^ LEVEL y
699,0,Life than downfall aagudhunu patha page um downfall aagudhu 0 vishal_sammy_ தயிழ்
1109,1,Hey..! ச்சந்தரா நா அந்த அர்த்தத்துல சொல்லலம்மா.! crush hu online என்ன விலையழகே சொன்ன விலைக்கு வாங்க வருவேன் 08:42 8:44 am ;IIII GILSS 8:44 am
1392,1,dei poriki valikuthuda methuvaKuthuda. Aaaauahhu ^057S dei innum Ihr irukathanada poren . aprm yenda ipdi vekavekama kuthura. methuva kuthu da. romba valikuthu.
1736,0,பரிணாம வளர்ச்சி ISI 07
415,0,Muthu Kutti m *when its too much rainy* Tea kada anna ellarum en kadai kulla nillunga malai ninona polam #muthumc
353,0,:~~1^!^ 05 Boys We have Balmain Paris and The Boys LEVEL Girls We have yellow and red kurtis LEVEL MEMES _ = = VER^
730,0,ஆபாசபடம் மிரப்டிய கல்லூரி மாணவரை கொலை புதைத்த 2பள்ளி மாணலிகள் மIOச மலர் காபடி செய்து'
253,0,Muttin malthaan Fom Iro To inspiration 1o Mlion W` Baokground suppont illama ivlo periya legend aaguradhellam pure Mass chettiyar
1547,0,Mom: Ponnu வீட்டுல மாப்ள ku என்ன வண்டி வேணும் nu கேட்டதுக்கு நொங்கு வண்டி Venum nu சொல்லி இருக்கான்
42,0,My Phone Dei ore movie ah rendu naala pakura da atleast paka mudiyala na delete aachu panra vishal sammy _ Kadasfyainaikupathumudichiten
1022,1,Shoro இinIட W Kuttachinu sollatha Minion nu cute ah sollunnu evlo vaati solrathu Io Asinga paduthuriya enna nee GR ENE UDUIID5
94,0,Muthu Kutti Just now *When my akka ponnu is not eating food* Me : Kathiresaaa main(TV) switch kitta pore #cocomelon #muthumc 0=1
531,0,She Kandipa chatting panitu dhan irupan ~Epdi adhukulla 3.5M dharshan mt திரும்ப திரும்ப இந்த ஒரு கேள்வி தான் 401 என் மண்டைக்குள்ள ஓடிட்டு இருக்கு GoegPh LEVEL MEMES = = ஈ LEVEL
1344,1,IVA. NAMBALAPAKUI.BOTHU IAMBA. MIND VOIOE **** YEPPA THEVU EPDI PAKURA PARU.GHAJIPUDUOHAMUNDA MOOD.YETHURA Dl. MUNDA AIYOOO
857,0,keka heka Dad* IBKA BEKA mட Kutty ilavarasi unnaiya Lemon tea sonnadhu en dha podhum Da Saamy poda thappu
552,0,Stokeseyy vishal_sammy_ 0
700,0,Muthu Kutti m vandi ah reverse edukavae odambhu Ia thembhu illa nee Ia vandi otalama dei.. #muthumc
116,0,Lockup crime audio series out on Kukufm அநியாயமா கொண்ணுட்டானுகளே துக்கு சார் எங்க அப்பாவ அடிக்கிறீங்க Audio kekurapove visualah pakra mariirukae!
1718,0,மைன்ட் வாய்ஸ் எதுக்கு வ அழுக்கு தண்ணிய டைனிங் சிங் டேபுள் மேல வச்சிருக்கா ..ம்ம் புரியல்லயே) மனைவி என்னங்க ரசம் சாப்பிட்டிங்களா ? BEN MIDMIDS நல்லா ருக்கா ? ஆத்தி மிஸ் டா ஜஸ்ட்
1610,0,வெளிச்சம் தந்தவ ஒருத்தி.. அவள இருட்டுல நிறுத்தி ARUN MC இருட்டுல நிறுத்தி..??? ARUN MC நீ நெனைக்கிற மாதிரிலாம்.. இல்ல.. ஜோரா பயனத்த கெளப்பி தனியா எங்கே போனாலோ..
1281,1,enna anna pakura neethaan panakara veetla iruka ponunga mari ennayum veetla iruka sonna thangachi ப0HTD athan shimmy and track varaikum iruken apdi potu
298,0,Sunday veetla non veg saptu thoonguradhum sugama dhan ya iruku 2:24 pm 18 Jun 23
1004,0,mட எரிச்சாலும் திரும்ப திரும்ப எழுந்து வர phoenix bird எங்க SILUKKU DOT COM முட்டை போட்டதுக்கே குண்டி வலிக்குதுனுபுலம்புற நீ எங்க
260,0,Muthu Kutti m *When mom and dad are fighting* mom suddenly starts scolding me Me : nippatungha pa neengalachu konjo sanda poduratha nippatungalae pa.. samanathamae illama enna pudichu thiturangha #muthumc LEVEL L[V6! W =
1110,1,Mom என்ன சமைக்கிறதுனு ஐடியா இல்லாதப்ப இந்த டப்பாவ கபால்னு தொறந்து பாரு அது உனக்கு கை குடுக்கும் இல்லத்தரசிகள் சரவை
1192,1,வங்களே ஏத்தி உக்காற வச்சிட்டு அப்புறம் அவ KO Memes 9 Iemes தலைமேல ஏறி உக்காந்துட்டான்ப அழுவ வேண்டியது.
1367,1,சann Enadashorts kullaedhothookitu iruka mariltheridhupohh en kundi kelapitu irukartha pathadhum mood aagudha
548,0,Thanks Dube Dube Naa out thane aane Athuku than pa vishal_sammy_ mt mt 00 Gocge Play
1182,1,தோழிக்கும் மனைவிக்கும் சனன வித்யாசம்தான். -யாரோ நல்ல சரக்கா அளவா அடி ன்னு சொன்னா தோழி.. சனியனே 99 சரக்கடிச்சிட்டு வீட்டு பக்கம் வந்துறாத ன்னா மனைவி Dowriload பn TF= GETIT ON dailghunt App Store Google Play
1488,1,// ஏங்க sundog படத்துக்கு பண்ணிட் // றீங்ளா.. பண்ண கேஸ் நாளைக்கு வரும் அதுக்கு முதல்ல பணத்தை பண்றேன் .. IVP memes hirps/Iww w acebook com hvplele  vprele  புக் புக் ரெடி
702,0,14FEB தினகரன் .|004 70056 4900 IISSIIIG 2 சரக்கு ரயிலை காணோம் நாக்பூரிலிருந்து மும்பைக்கு சுமார் 90 கண்டெய்னர்களை ஏற்றிச் சென்ற சரக்கு ரயில் 13 நாட்களாக காணவில்லை பிப்ரவரி தேதி நாக்பூர் விமால நிலையத்தல் ஒருந்து புறப்பட்ட PJT1040201என் கொண்ட பல கோடி ரூபாய் மதிப்பிலான ஏற்றுமதி பொருட்களை நிரப்பிய கண்டெய்னர்சளை கொண்ட ஈயிலை காளவில்லை Biharis Etho perusaa panringa LEVEL MEMES  சம் = = VER^ LFVFL
1175,1,Love you poor & doni have bikecar to take you to ride No Probllem we willl Walk Indha mathiri Pnnu Ia Euanukumae Kidaikadhu Alarm be like: Alarm Ithu Kanavu nu nan avan kitta epdi solluven un
1564,0,You Tube Recipe அதே செய்யும்போது Recipeயை வீட்டில்
28,0,Hansika's Love Shaadi Drama streaming on Disney+Hotstar Enna dafirstepisode laiyeivala periya shockkudukuringa
1084,0,பொண்டாட்டி online Good morning da mama kalaiyila ezhuntha udane un nepagam thaan vanthuchu 8:26 am உயிருக்கு உயிரான உருட்டு இது உண்மையான உருட்டு இது 2 உறைய வைக்கும் உருட்டு இது யிரை
1120,0,HEISZENBERG MC PONDATIYA !! ADUPADI LAYAE NIKKA VACHA MAAMANNAN ENGAO !! ERIMALAI IEMES MLA ELECTION LA NIKKA VACHU !! SAMA URIMAI KUDUTHA RATHNAVEL ENGA
932,0,1 run needed off 1 ball me bowling captain Yorker podu ~vice captain bouncer podu ~keeper outside off stump la slow ah podu Me: rompa torture paningana wide poturuven pathukonga ime .0
318,0,Adipurush ( Final trailer ) tamilis out now ! Movie releasing onJune 16th worldwide Kattayam padatha theatre la pathudanum pa
1320,1,poruki adha idha nu solli enna mayaki un matter ah mudichikita la friend akka ithuku thanda chinna pasanga kita savagasam vechika koodathu nu soldrathu
681,0,Muthu Kutti Just now Thungu da thungu ethayum ninachu tholayama thungu #muthumc mc *my mind *me
500,0,Deiva Machan traileris out After Vilangu Vimalis back with another good content
1489,1,ஈகாதல் வந்தால் சொல்லி அனுப்பு உயிரோடு இருந்தால் வருகிறேன் . // என்னை பாக்காம இருந்தால.. நீஉயிரோட இருப்ப.. // IWP memes /www focebook com /ivptele iv 0~- Bake 00
1135,1,She: Lets breakup you da.. Good Bye He: ennachu Yean ipadi solra She Sorry Chellam maathi anupitan Hey Msg
1741,0,சும்மாவே மதிக்க மாட்டாளுங்க. கணவர்கள் இதுல மாசம் ஆயிரம் ரூபாய். 8= பஸ்ஸுல இலவசம் Download Dailyhunt on Store வேற Play
